x,n_regions_at_least,fitted_n_regions_at_least,reference_n_regions_at_least,in_fit,slope,k,lambda_analytic,match_probability,null,reference,mismatch_penalty,xdrop,n_queries,query_residues,database_kmers,bin_width
1.500,13635700,1299530977.448,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
2.000,13635696,773825688.230,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
2.500,13635631,460786396.135,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
3.000,13635313,274382339.709,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
3.500,13633726,163385180.152,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
4.000,13624980,97290215.987,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
4.500,13570791,57932954.005,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
5.000,13206432,34497067.620,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
5.500,10870971,20541808.973,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
6.000,7322434,12231935.784,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
6.500,4801771,7283694.110,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
7.000,3099018,4337187.574,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
7.500,1974862,2582644.983,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
8.000,1245894,1537875.639,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
8.500,778164,915751.679,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
9.000,481774,545298.408,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
9.500,296072,324706.316,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
10.000,180510,193351.365,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
10.500,109310,115134.041,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
11.000,65813,68558.334,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
11.500,39587,40824.113,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
12.000,23797,24309.346,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
12.500,14299,14475.373,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
13.000,8493,8619.583,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
13.500,5101,5132.663,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
14.000,3027,3056.323,,true,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
14.500,1795,1819.935,,true,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
15.000,1093,1083.708,,true,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
15.500,643,645.311,,true,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
16.000,396,384.260,,true,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
16.500,220,228.814,,true,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
17.000,126,136.251,,true,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
17.500,71,81.132,,true,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
18.000,40,48.312,,false,1.0368241051023295,0.06526816942309413,0.45620623456684506,0.5086568408438559,shuffled,,2,8,200,37275,2529869,0.5
